"","X1552986_at","X1553176_at","X1557553_at","X1558103_a_at","X1560274_at","X1560349_at","X1561615_s_at","X1566265_at","X202069_s_at","X202516_s_at","X202783_at","X203100_s_at","X203553_s_at","X203562_at","X205048_s_at","X205110_s_at","X206111_at","X206288_at","X206881_s_at","X209169_at","X209686_at","X210786_s_at","X211649_x_at","X211748_x_at","X214157_at","X214511_x_at","X215468_at","X216733_s_at","X217281_x_at","X217317_s_at","X217475_s_at","X218232_at","X219298_at","X220785_at","X221491_x_at","X222361_at","X222697_s_at","X223519_at","X223609_at","X223767_at","X224559_at","X224589_at","X227474_at","X229249_at","X229963_at","X231274_s_at","X231954_at","X233816_at","X235036_at","X236191_at","X236422_at","X236988_x_at","X237120_at","X237689_at","X239040_at","X240608_at","X242077_x_at","X243469_at"
"11",7.30209837807779,3.97102967796572,7.56083613296244,5.16255804373006,3.81710543526108,5.63853319969746,4.94592502678075,6.33656652170572,5.4533816274037,3.73842650287673,5.03645341056645,5.24093081471612,4.94592502678075,5.07971094824402,4.32804446460846,2.49820824718031,8.61403198196,3.0962591128209,7.47424018907787,6.10466917177497,5.27858098780624,6.18618078937324,5.80260318496322,8.62503613042992,6.06211866381333,8.04884571212489,5.24093081471612,2.42951375075531,5.07971094824402,6.22527220770509,4.19066124372937,7.21738446783525,6.65557878952295,5.69532181582851,2.63998619061031,3.4980738582089,4.19066124372937,6.28199230058494,6.96365744132921,4.51925475765057,11.1565987752965,3.97102967796572,6.18618078937324,6.65557878952295,6.06211866381333,10.2417637609672,5.12172403804823,7.64252728016944,3.17577970466759,6.3186035228669,7.30209837807779,7.96472125492378,3.81710543526108,4.63677734894947,4.89850610945667,6.53629942507476,7.28369826717316,7.71297991723566
"12",6.26551104878785,2.9185020181978,7.34812576177066,2.60598502896965,2.9185020181978,3.13007800018867,4.99693020606625,6.28414308655355,4.51974149038079,2.8132584952326,4.51974149038079,4.80386598942088,3.44287027368766,2.70895976309131,1.77603678861742,5.72606701026897,10.2466597983092,4.64006647585997,4.64006647585997,4.99693020606625,4.17023960680857,6.42512279734936,4.38896883945803,6.92993244525297,6.6428741608771,10.5612229738313,5.88097819972726,2.1205544693825,4.38896883945803,5.64189146306637,5.04141680888266,8.66864376146086,9.16975455825907,4.95102872671104,9.12135725976125,4.8546027608197,4.00780397299949,4.99693020606625,8.90066141789163,6.28414308655355,12.0589833883445,1.94314413979343,5.72606701026897,6.20812614079816,3.44287027368766,9.9857451196774,3.73867794852793,8.29430807337258,3.23545232322369,5.97572083574167,9.79105208353875,5.04141680888266,2.8132584952326,3.44287027368766,4.4557486440936,6.84463615068764,6.37385618149626,8.65439241124939
"13",4.30808914385505,5.63821906628276,4.99118229686985,4.30808914385505,3.98597076835133,2.37079866639478,2.13059532089438,2.61993191287868,5.24050565986437,4.63256635894465,5.03584440724554,5.82794635655645,5.54859116285731,4.30808914385505,1.79404117825771,4.7972735863386,7.88755581422451,5.51743360538185,7.17796774142314,2.61993191287868,2.61993191287868,8.25174282198207,2.87289368104757,6.83042030290258,5.63821906628276,10.0577278090955,1.9027284876016,3.24537747388452,3.79800165085492,6.81768737641741,5.57909001840826,5.12122322462539,6.58202924755106,1.68901118145255,4.30808914385505,2.49452980400139,5.6089574476309,3.69666405594301,6.43970646203238,3.89441131585978,10.579132065579,6.89245190655912,6.7788001148665,6.38896464617447,3.98597076835133,10.5715678049649,5.51743360538185,4.51131194686493,4.15531321939643,4.57320840030227,5.35067451004965,8.01572175418113,2.49452980400139,2.87289368104757,3.3643604061916,3.98597076835133,4.44665833750814,5.82794635655645
"14",6.73062502604725,5.17870870579243,7.9319128972765,5.91166528327203,3.27457910159821,4.92152081196039,8.4270986806843,4.92152081196039,6.09167658603132,4.39660332333244,5.4659880275595,5.62056077966967,4.77692674846863,4.82636939161887,5.25588999343614,3.15404423384396,9.21237211469908,4.72623030634269,8.88934850897217,5.76019241764774,5.29304731347136,7.72927337407619,6.84798314308703,8.22496106571266,5.29304731347136,10.5586109881637,3.21395249739827,3.09490227371454,6.23263967228321,7.52512064344789,6.02677574380408,7.24030384289387,6.39572949736802,2.97907569705861,3.96826087857381,3.21395249739827,6.19375008282507,4.67428358772459,7.4445917118232,4.92152081196039,11.7083074876402,4.3377855775107,4.77692674846863,7.41952963012926,5.93543386370647,10.151268894537,5.93543386370647,7.47734462905414,4.62109944450317,5.3646849337039,8.07787799638812,6.11267722037891,4.45440335892848,5.93543386370647,5.49824934498989,6.64672287442924,6.51094453382239,7.852990729708
"15",2.6824303099111,3.73525630497788,4.59459866883599,2.08512809021864,3.05395111866767,2.31715277966996,2.31715277966996,2.31715277966996,5.73228464204261,3.92841513311032,5.67696040534062,5.75917099121477,5.17634547531572,3.73525630497788,4.1838311186249,4.70932515623517,8.23438907998479,5.13588651403952,8.26284921532939,3.29487941948517,2.6824303099111,7.67356044499689,4.40345767605196,6.0908654745599,7.34127924615173,8.34500850770169,1.86568192936028,4.59459866883599,3.29487941948517,6.94439662781073,4.65309986927299,5.46468685678136,6.36037426835261,1.66012665184421,7.9198201600797,3.63159974871765,5.05139686214579,3.92841513311032,7.04614799326786,4.70932515623517,6.11187783382858,6.04789973759412,6.67469465563273,6.26979187755451,3.63159974871765,10.235009660747,5.67696040534062,4.10302531314576,3.63159974871765,1.86568192936028,7.41920657011259,4.76344312477603,3.05395111866767,2.31715277966996,2.31715277966996,3.63159974871765,2.43709922711839,4.65309986927299
"16",5.6069285306806,2.48834136800462,6.08185994674566,2.79529477823286,3.11115584691337,2.19873381521561,4.68583040861055,5.15932349042943,6.06040250563351,4.07496881091488,4.74078319205865,5.11837754110683,3.62427108176972,3.11115584691337,1.93087981407965,5.85140988125079,9.8699584038703,3.90446337965756,9.06537957948184,5.0762355455669,4.07496881091488,6.4551040213026,5.19913937220864,6.53506421079067,5.69310846925778,10.183308381427,3.00556516160354,3.52522592143762,3.42393618023775,6.1030029192315,4.89416587762518,9.07075539018616,8.84779784996397,2.01761939473638,8.97938639501289,4.30529013654486,5.69310846925778,4.84482174990718,8.53425005829822,7.19708323414379,10.331741515902,2.19873381521561,5.6069285306806,6.92761709728301,4.37560883265394,9.52108298917244,4.68583040861055,7.34639339513651,4.50745538262161,6.59598732129706,7.96426245045627,8.26085568808574,3.00556516160354,3.11115584691337,3.32083987711979,6.59598732129706,4.62873095910059,7.12656432866662
"17",3.29999117981432,3.29999117981432,5.19634254280395,1.70786276367318,2.54966647308345,1.70786276367318,4.50280458275792,1.54961555179416,5.27296664132737,2.86871625034955,5.15644830193091,4.79002111428124,5.34572553216638,3.70816170593802,4.79002111428124,4.43800493644546,6.95029666258056,4.43800493644546,4.22562298567324,3.98289353493981,2.76116952598501,6.89075403377669,3.60997294507664,5.11541945707075,7.21592391234781,8.69232005241671,3.08516481908567,2.6546877246086,4.14825541473615,6.45393361725837,3.70816170593802,3.40545754782452,5.34572553216638,5.60482085820364,1.87667117423919,2.05626315930405,4.62452805049617,3.98289353493981,5.8744349407637,2.6546877246086,7.20618680964901,4.56491794768342,4.14825541473615,5.23516323528745,3.70816170593802,10.083034186423,4.84124059502363,5.07318960561529,2.54966647308345,3.60997294507664,6.420638643195,4.14825541473615,2.54966647308345,3.50893893819878,3.60997294507664,4.68180889657516,3.08516481908567,4.98483068118186
"18",5.91917505305924,2.40280919431396,5.98898177261909,3.88816302725846,2.40280919431396,2.49881709370761,3.31090255483407,4.55585060756716,5.47615734387969,3.00237137739245,5.47615734387969,4.42845422360503,3.41222650339524,2.6963719715823,2.0410437111305,2.0410437111305,9.27499092685352,3.9749835833519,6.13981894309566,5.30425831779995,2.49881709370761,6.29486107147021,5.68686682812953,6.40110269585596,4.21597112330183,8.23607676730514,3.60987201334577,3.31090255483407,4.21597112330183,6.77495934971301,3.00237137739245,5.47615734387969,6.5000543459866,1.79501861654276,8.77318233040384,2.49881709370761,4.4934751058799,4.61574349848073,5.22932175153719,3.20850843726196,9.60086641153465,2.89953355008221,5.9428212514875,6.29486107147021,4.05857983635769,9.61197105266488,4.42845422360503,5.60030179787086,2.6963719715823,4.4934751058799,7.83613292115835,3.60987201334577,2.49881709370761,2.59674815443594,4.13890450716573,6.16013518529024,3.60987201334577,7.15495050223185
"19",6.58883633149416,3.19829316998346,7.34214686172782,4.12044022044424,2.32174037740137,3.49658813259197,6.81067598486975,5.46787024295427,3.78003601171729,2.23260792471499,2.50639378141814,2.23260792471499,2.89642372765463,4.477418612807,2.69855591310351,2.50639378141814,8.85255484985349,2.60163249351421,8.89862593140796,2.79691685211832,4.12044022044424,5.96019009209551,4.41183344801895,7.95569709195539,5.36660615823498,8.88648344715659,3.29869538092591,2.89642372765463,4.54035965328891,4.82063503925034,6.15498250285121,6.89794368096821,9.48232015933692,1.97893721342517,4.91926216427532,4.768689885969,2.50639378141814,4.82063503925034,8.51277253287979,6.37951906562235,11.5470189155774,2.41304282290843,4.34346010872643,4.54035965328891,2.89642372765463,10.1926110592697,2.06116537931135,8.63029668617642,2.99674235741355,6.05002534956864,8.74905860717683,5.46787024295427,3.19829316998346,3.49658813259197,3.19829316998346,6.66189378425016,5.67970864190126,7.9084413763518
"20",5.85459770283776,3.17206047349213,7.27485923028787,2.73620776117295,2.73620776117295,2.94735838260415,6.64189469533169,4.207913777102,5.24342684809837,2.84002636601927,5.12535931140008,5.12535931140008,3.90175735769903,2.63594710083391,3.59159675867659,5.803851033967,6.99846781040527,4.26756348172364,9.45093106156454,3.40849869437305,3.17206047349213,7.23710603468027,4.38453914373009,6.55250206487021,4.71188397325531,9.91268598563178,5.48755023730987,3.00231126956283,4.207913777102,5.38781802802934,4.76250885239435,6.33742801840287,6.83116954869746,2.18658478051594,8.20390652962104,4.44170547268729,3.23017181784065,6.33742801840287,7.55354583557809,5.92752043636007,9.92461082679207,2.35626016777345,6.01934903196182,7.08602082551396,3.3484425103188,10.2442022298933,5.20506104149553,7.22751132389598,3.05809687250456,4.49789749577183,7.71331180528718,3.90175735769903,3.00231126956283,4.14760708829835,3.40849869437305,6.04142112129152,4.6600846622578,7.52249625731781
